segment,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
level_source x year,pdh | 2025,3,0.0,-25.25,-1.01,0.0,-75.75,0.3333333333333333,0.0,0.0,0.0,1.0,21.083333333333332,18.75,28.25,28.25,78.27420354853463,77.81445927106154,5.333333333333333
level_source x year,pdl | 2023,3,0.3333333333333333,16.416666666666668,0.6566666666666668,1.9752475247524752,49.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,44.25,16.25,23.583333333333332,25.25,77.41424590000557,75.41352234721187,5.333333333333333
level_source x year,pdl | 2024,1,0.0,-25.25,-1.01,0.0,-25.25,0.0,0.0,0.0,0.0,1.0,12.5,12.5,25.5,25.5,73.9245283018868,73.9245283018868,3.0
level_source x year,pdl | 2025,4,0.0,-25.25,-1.01,0.0,-101.0,0.25,0.25,0.0,0.0,1.0,95.4375,101.125,148.5625,103.625,80.47852685735224,76.9697656368764,8.5
level_source x year,pmh | 2023,17,0.17647058823529413,-7.176470588235294,-0.2870588235294117,0.6548797736916548,-122.0,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.8235294117647058,32.23529411764706,17.25,28.485294117647058,29.25,75.10252209503592,73.73333333333333,13.647058823529411
level_source x year,pmh | 2024,8,0.375,9.46875,0.3787500000000001,1.6,75.75,0.25,0.25,0.25,0.25,0.625,39.65625,20.625,27.9375,31.625,74.8660265577464,74.34996053026487,17.375
level_source x year,pmh | 2025,14,0.14285714285714285,-12.910714285714286,-0.48777196578779947,0.4034653465346535,-180.75,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.8571428571428571,38.75,29.0,31.053571428571427,33.125,74.26394408646067,72.40429626634244,13.642857142857142
level_source x year,pml | 2023,23,0.30434782608695654,-8.706521739130435,-0.3485199824330259,0.5040247678018576,-200.25,0.43478260869565216,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.6956521739130435,29.304347826086957,18.0,25.67391304347826,28.0,74.35616437852859,73.49484562885928,20.869565217391305
level_source x year,pml | 2024,20,0.3,0.275,0.011000000000000043,1.0155586987270155,5.5,0.4,0.35,0.2,0.05,0.7,36.225,19.625,27.1,26.875,74.91457373237851,73.15258157157191,21.9
level_source x year,pml | 2025,27,0.2222222222222222,-0.8148148148148148,-0.03259259259259261,0.9585101367279585,-22.0,0.3333333333333333,0.25925925925925924,0.25925925925925924,0.1111111111111111,0.7777777777777778,34.0,16.5,30.62962962962963,29.0,77.17266231231744,76.98382581648522,12.333333333333334
