trade_id,signal_index,entry_index,exit_index,signal_time,entry_time,exit_time,direction,signal_close,entry_price_raw,entry_price,stop_price,tp1,tp2,tp3,tp4,raw_score,score_band,score_edge,stop_distance_points,tp1_hit,tp2_hit,tp3_hit,tp4_hit,stop_hit,exit_reason,exit_price_raw,exit_price,gross_result_points,commission_cost,net_result_points,net_result_r,mfe_points,mae_points,mfe_r,mae_r,bars_held,minutes_held,maximum_target_reached,session_date,snr_1m,snr_5m,snr_15m,snr_alignment,rvol_rolling,rvol_time_of_day,htf_bias,dol_direction,liquidity_sweep,displacement,structure_shift,fvg_context,setup_family,feature_matched,directional_close_break,directional_wick_break,break_confirmation,broken_timeframe,break_displacement_category,break_displacement_score,break_rvol,broken_level,break_timestamp,minutes_since_break,retest_present,retest_hold,pre_entry_follow_through_points,completed_5m_close_beyond,year
188,156500,156501,156501,2025-03-12 13:33:00+00:00,2025-03-12 13:34:00+00:00,2025-03-12 13:34:00+00:00,long,19754.0,19754.25,19754.5,19729.5,19779.5,19804.5,19829.5,19854.5,70.44860152339902,70-79,44.44860152339902,25.0,False,False,False,False,True,stop,19729.5,19729.25,-25.25,0.0,-25.25,-1.01,18.75,30.25,0.75,1.21,1,0.0,0,2025-03-12,2.827250608272506,0.5268817204301075,2.5001871958068143,partial_bullish,4.241492785592883,1.3659019448002796,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
195,162022,162023,162031,2025-03-18 13:35:00+00:00,2025-03-18 13:36:00+00:00,2025-03-18 13:44:00+00:00,short,19813.5,19812.75,19812.5,19837.5,19787.5,19762.5,19737.5,19712.5,71.29957753965812,70-79,-67.29957753965812,25.0,True,True,True,True,False,tp4,19712.5,19712.75,99.75,0.0,99.75,3.99,104.0,2.5,4.16,0.1,9,8.0,4,2025-03-18,2.1718098415346123,2.682414698162729,1.425800193986421,strong_bearish,3.3751532557397423,1.1244719245726436,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
196,162032,162033,162036,2025-03-18 13:45:00+00:00,2025-03-18 13:46:00+00:00,2025-03-18 13:49:00+00:00,short,19714.5,19713.75,19713.5,19738.5,19688.5,19663.5,19638.5,19613.5,70.0,70-79,-37.48633863020275,25.0,False,False,False,False,True,stop,19738.5,19738.75,-25.25,0.0,-25.25,-1.01,11.5,34.0,0.46,1.36,4,3.0,0,2025-03-18,1.7663911845730027,5.746268656716418,5.219183214687149,strong_bearish,1.7725995870985212,1.2621850562109145,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
206,170346,170347,170380,2025-03-26 14:19:00+00:00,2025-03-26 14:20:00+00:00,2025-03-26 14:53:00+00:00,short,20277.5,20278.0,20277.75,20302.75,20252.75,20227.75,20202.75,20177.75,70.9830303030303,70-79,-42.983030303030304,25.0,True,True,False,False,True,stop,20302.75,20303.0,-25.25,0.0,-25.25,-1.01,51.75,35.0,2.07,1.4,34,33.0,2,2025-03-26,1.987878787878788,2.1487758945386064,4.591207680646791,strong_bearish,1.5001933470624735,1.5205126101738171,bearish,bearish,False,True,True,False,continuation,True,True,True,body_close,1m,moderate,74.85858585858585,1.5205126101738173,20291.5,2025-03-26 14:19:00+00:00,0.0,False,False,14.25,False,2025
221,182749,182750,182750,2025-04-08 14:05:00+00:00,2025-04-08 14:06:00+00:00,2025-04-08 14:06:00+00:00,long,18313.5,18313.0,18313.25,18288.25,18338.25,18363.25,18388.25,18413.25,72.75709366441528,70-79,50.75709366441528,25.0,False,False,False,False,True,stop,18288.25,18288.0,-25.25,0.0,-25.25,-1.01,7.5,40.75,0.3,1.63,1,0.0,0,2025-04-08,1.24346257889991,2.115489989462592,2.918212329977036,strong_bullish,1.0553087922117432,1.3018675313757282,bullish,bullish,False,False,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
227,188224,188225,188227,2025-04-14 13:32:00+00:00,2025-04-14 13:33:00+00:00,2025-04-14 13:35:00+00:00,long,19197.25,19196.5,19196.75,19171.75,19221.75,19246.75,19271.75,19296.75,77.13251508434828,70-79,54.132515084348285,25.0,False,False,False,False,True,stop,19171.75,19171.5,-25.25,0.0,-25.25,-1.01,24.75,48.5,0.99,1.94,3,2.0,0,2025-04-14,2.883468834688347,1.4131218457101655,2.413793103448276,partial_bullish,4.489560039196965,1.070792906925875,bullish,bullish,False,True,True,True,continuation,True,False,False,,,,,,,,,False,False,,False,2025
231,189620,189621,189630,2025-04-15 13:48:00+00:00,2025-04-15 13:49:00+00:00,2025-04-15 13:58:00+00:00,long,19098.75,19098.5,19098.75,19073.75,19123.75,19148.75,19173.75,19198.75,72.1435962703327,70-79,64.1435962703327,25.0,False,False,False,False,True,stop,19073.75,19073.5,-25.25,0.0,-25.25,-1.01,19.0,33.25,0.76,1.33,10,9.0,0,2025-04-15,1.0604861503674392,3.357142857142857,4.104863746119351,strong_bullish,1.0885233936317569,0.9666632293799624,bullish,bullish,False,True,True,False,continuation,True,True,True,body_close,1m,moderate,67.86330225277239,0.9666632293799625,19086.75,2025-04-15 13:48:00+00:00,0.0,False,False,13.25,False,2025
234,191020,191021,191036,2025-04-16 14:08:00+00:00,2025-04-16 14:09:00+00:00,2025-04-16 14:24:00+00:00,short,18584.5,18584.5,18584.25,18609.25,18559.25,18534.25,18509.25,18484.25,72.1910958915282,70-79,-34.19109589152821,25.0,True,False,False,False,True,stop,18609.25,18609.5,-25.25,0.0,-25.25,-1.01,49.25,29.25,1.97,1.17,16,15.0,1,2025-04-16,1.897590361445783,2.368810916179337,2.534695315251849,partial_bearish,1.0586289603338843,0.987074220295331,bearish,bearish,False,False,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
236,195162,195163,195165,2025-04-22 14:10:00+00:00,2025-04-22 14:11:00+00:00,2025-04-22 14:13:00+00:00,long,18303.5,18303.5,18303.75,18278.75,18328.75,18353.75,18378.75,18403.75,73.91206176781884,70-79,51.91206176781884,25.0,False,False,False,False,True,stop,18278.75,18278.5,-25.25,0.0,-25.25,-1.01,2.0,36.0,0.08,1.44,3,2.0,0,2025-04-22,2.9809885931558937,2.2202957674655788,3.8797468354430378,strong_bullish,1.197108678192501,0.8197350044503622,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
242,197903,197904,197920,2025-04-24 13:51:00+00:00,2025-04-24 13:52:00+00:00,2025-04-24 14:08:00+00:00,long,18994.75,18994.5,18994.75,18969.75,19019.75,19044.75,19069.75,19094.75,70.6026554579305,70-79,48.602655457930496,25.0,True,True,True,True,False,tp4,19094.75,19094.5,99.75,0.0,99.75,3.99,111.5,4.0,4.46,0.16,17,16.0,4,2025-04-24,0.7912584777694046,3.5728777362520026,2.7495170637475854,strong_bullish,0.6307795856256585,0.5935604678539712,bullish,bullish,False,False,True,False,continuation,True,True,True,body_close,1m,weak,55.02212881608751,0.5935604678539712,18990.25,2025-04-24 13:51:00+00:00,0.0,False,False,5.25,False,2025
243,197922,197923,197948,2025-04-24 14:10:00+00:00,2025-04-24 14:11:00+00:00,2025-04-24 14:36:00+00:00,long,19061.0,19061.0,19061.25,19036.25,19086.25,19111.25,19136.25,19161.25,74.0,70-79,64.56020139232376,25.0,True,True,True,True,False,tp4,19161.25,19161.0,99.75,0.0,99.75,3.99,110.0,11.75,4.4,0.47,26,25.0,4,2025-04-24,0.9936305732484076,3.5476839237057223,3.140792136455623,partial_bullish,1.6731606257008724,1.2997482595952958,bullish,bullish,False,False,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
264,221378,221379,221381,2025-05-19 14:23:00+00:00,2025-05-19 14:24:00+00:00,2025-05-19 14:26:00+00:00,long,21433.25,21433.0,21433.25,21409.25,21458.25,21483.25,21508.25,21533.25,70.5473753409588,70-79,44.5473753409588,24.0,False,False,False,False,True,stop,21409.25,21409.0,-24.25,0.0,-24.25,-1.0104166666666667,10.25,30.75,0.4270833333333333,1.28125,3,2.0,0,2025-05-19,1.2228443449048152,2.024162120031177,4.341408870667164,partial_bullish,0.8540544574776411,0.7166939802298514,bullish,bullish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
269,225496,225497,225507,2025-05-22 14:01:00+00:00,2025-05-22 14:02:00+00:00,2025-05-22 14:12:00+00:00,long,21300.75,21301.25,21301.5,21276.5,21326.5,21351.5,21376.5,21401.5,71.47136797958959,70-79,49.47136797958959,25.0,True,False,False,False,True,stop,21276.5,21276.25,-25.25,0.0,-25.25,-1.01,28.75,26.0,1.15,1.04,11,10.0,1,2025-05-22,1.7523809523809524,3.427604362542309,2.6536758193091234,strong_bullish,1.1351919416243654,0.8618807819403985,bullish,bullish,False,False,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
270,229395,229396,229455,2025-05-27 14:00:00+00:00,2025-05-27 14:01:00+00:00,2025-05-27 15:00:00+00:00,long,21324.25,21325.0,21325.25,21300.25,21350.25,21375.25,21400.25,21425.25,70.8,70-79,66.8,25.0,True,True,False,False,False,max_holding_time,21362.5,21362.25,37.0,0.0,37.0,1.48,68.5,6.25,2.74,0.25,60,59.0,2,2025-05-27,2.343283582089552,2.0558252427184467,0.8250825082508251,strong_bullish,2.675650957607058,1.5993889938497408,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
272,232126,232127,232142,2025-05-29 13:31:00+00:00,2025-05-29 13:32:00+00:00,2025-05-29 13:47:00+00:00,short,21612.5,21612.25,21612.0,21637.0,21587.0,21562.0,21537.0,21512.0,71.59949695601223,70-79,-47.59949695601223,25.0,True,True,True,True,False,tp4,21512.0,21512.25,99.75,0.0,99.75,3.99,104.75,6.0,4.19,0.24,16,15.0,4,2025-05-29,3.9949937421777215,0.8120411160058737,0.6275415896487985,partial_bullish,4.755525331519891,0.9993711950152916,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
284,247305,247306,247345,2025-06-13 13:30:00+00:00,2025-06-13 13:31:00+00:00,2025-06-13 14:10:00+00:00,long,21721.0,21721.75,21722.0,21697.0,21747.0,21772.0,21797.0,21822.0,70.77796859185739,70-79,58.77796859185739,25.0,True,True,False,False,True,stop,21697.0,21696.75,-25.25,0.0,-25.25,-1.01,74.25,33.25,2.97,1.33,40,39.0,2,2025-06-13,4.106235565819862,1.2673931265716682,0.4623323013415893,strong_bullish,9.599829714772245,1.4724607398217375,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
288,252405,252406,252423,2025-06-19 13:30:00+00:00,2025-06-19 13:31:00+00:00,2025-06-19 13:48:00+00:00,short,21770.0,21771.0,21770.75,21795.75,21745.75,21720.75,21695.75,21670.75,71.96283292810818,70-79,-51.962832928108185,25.0,True,True,True,True,False,tp4,21670.75,21671.0,99.75,0.0,99.75,3.99,120.5,8.5,4.82,0.34,18,17.0,4,2025-06-19,1.2444444444444445,1.581920903954802,1.2876391329818395,partial_bearish,7.647610121836927,0.3672579742945136,bearish,bearish,False,False,True,False,continuation,True,True,True,body_close,1m,moderate,66.35694106756814,0.3672579742945136,21776.75,2025-06-19 13:30:00+00:00,0.0,False,False,18.25,True,2025
293,254926,254927,254931,2025-06-23 13:31:00+00:00,2025-06-23 13:32:00+00:00,2025-06-23 13:36:00+00:00,short,21821.0,21820.5,21820.25,21845.25,21795.25,21770.25,21745.25,21720.25,71.51821819648231,70-79,-67.51821819648231,25.0,True,True,False,False,True,stop,21845.25,21845.5,-25.25,0.0,-25.25,-1.01,61.75,34.25,2.47,1.37,5,4.0,2,2025-06-23,3.9651006711409393,0.6796116504854369,0.7210606833248342,partial_bearish,7.074060991404686,1.3977727456028788,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
307,272440,272441,272448,2025-07-10 14:10:00+00:00,2025-07-10 14:11:00+00:00,2025-07-10 14:18:00+00:00,short,22942.5,22942.25,22942.0,22967.0,22917.0,22892.0,22867.0,22842.0,70.0,70-79,-26.929007633587787,25.0,False,False,False,False,True,stop,22967.0,22967.25,-25.25,0.0,-25.25,-1.01,14.0,25.5,0.56,1.02,8,7.0,0,2025-07-10,1.4427480916030533,3.5,3.012313674659754,partial_bearish,1.163819482086342,2.155894213484056,bearish,bearish,False,False,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
319,284850,284851,284859,2025-07-23 14:00:00+00:00,2025-07-23 14:01:00+00:00,2025-07-23 14:09:00+00:00,short,23159.0,23158.75,23158.5,23183.5,23133.5,23108.5,23083.5,23058.5,71.75193253480862,70-79,-41.75193253480862,25.0,False,False,False,False,True,stop,23183.5,23183.75,-25.25,0.0,-25.25,-1.01,8.5,26.5,0.34,1.06,9,8.0,0,2025-07-23,2.2721774193548385,2.0039577836411606,3.1296426068675545,strong_bearish,1.4453308305959642,1.0533750678433618,bearish,bearish,False,False,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
325,293101,293102,293124,2025-07-31 13:31:00+00:00,2025-07-31 13:32:00+00:00,2025-07-31 13:54:00+00:00,short,23665.75,23665.5,23665.25,23690.25,23640.25,23615.25,23590.25,23565.25,82.0,80-89,-54.0,25.0,True,True,False,False,True,stop,23690.25,23690.5,-25.25,0.0,-25.25,-1.01,57.0,27.75,2.28,1.11,23,22.0,2,2025-07-31,7.651376146788991,3.248618784530387,1.634517766497462,strong_bearish,7.975792988313857,1.9447783693018108,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
327,294513,294514,294514,2025-08-01 14:03:00+00:00,2025-08-01 14:04:00+00:00,2025-08-01 14:04:00+00:00,short,22841.0,22841.0,22840.75,22865.75,22815.75,22790.75,22765.75,22740.75,70.0,70-79,-48.00564263322884,25.0,False,False,False,False,True,stop,22865.75,22866.0,-25.25,0.0,-25.25,-1.01,6.75,39.25,0.27,1.57,1,0.0,0,2025-08-01,1.5536050156739811,2.9963310232368525,4.76320814767664,strong_bearish,1.3904217061945838,2.8534011247207456,bearish,bearish,False,True,True,True,continuation,True,True,True,,,,,,,,,False,False,,False,2025
346,311063,311064,311074,2025-08-19 13:53:00+00:00,2025-08-19 13:54:00+00:00,2025-08-19 14:04:00+00:00,short,23690.5,23690.5,23690.25,23715.25,23665.25,23640.25,23615.25,23590.25,74.0,70-79,-33.108629441624366,25.0,False,False,False,False,True,stop,23715.25,23715.5,-25.25,0.0,-25.25,-1.01,18.5,32.75,0.74,1.31,11,10.0,0,2025-08-19,1.9424703891708968,3.831081081081081,3.84450784593438,partial_bearish,1.2131874522918105,1.7316232930726765,bearish,bearish,False,True,True,True,continuation,True,False,False,,,,,,,,,False,False,,False,2025
355,315225,315226,315227,2025-08-22 14:15:00+00:00,2025-08-22 14:16:00+00:00,2025-08-22 14:17:00+00:00,long,23622.75,23622.75,23623.0,23598.0,23648.0,23673.0,23698.0,23723.0,80.96339869281046,80-89,58.96339869281046,25.0,False,False,False,False,True,stop,23598.0,23597.75,-25.25,0.0,-25.25,-1.01,10.5,34.75,0.42,1.39,2,1.0,0,2025-08-22,1.3790849673202614,4.258682634730539,6.292698826597132,strong_bullish,1.276754800125905,3.1443036748140787,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
362,322113,322114,322173,2025-08-29 14:03:00+00:00,2025-08-29 14:04:00+00:00,2025-08-29 15:03:00+00:00,short,23498.0,23498.0,23497.75,23522.75,23472.75,23447.75,23422.75,23397.75,78.97743902439025,70-79,-42.97743902439025,25.0,True,True,True,False,False,max_holding_time,23447.0,23447.25,50.5,0.0,50.5,2.02,84.25,18.0,3.37,0.72,60,59.0,3,2025-08-29,1.2164634146341464,4.212389380530974,4.559710494571773,strong_bearish,1.3515049787009237,2.003489501754664,bearish,bearish,False,True,True,False,continuation,True,True,True,body_close,1m,moderate,74.8119918699187,2.003489501754664,23500.0,2025-08-29 14:03:00+00:00,0.0,False,False,5.5,False,2025
373,343922,343923,343931,2025-09-22 13:32:00+00:00,2025-09-22 13:33:00+00:00,2025-09-22 13:41:00+00:00,long,24850.0,24850.25,24850.5,24825.5,24875.5,24900.5,24925.5,24950.5,81.6630062350311,80-89,67.6630062350311,25.0,False,False,False,False,True,stop,24825.5,24825.25,-25.25,0.0,-25.25,-1.01,7.75,29.0,0.31,1.16,9,8.0,0,2025-09-22,3.7182448036951503,1.43701399688958,2.2419495213228897,strong_bullish,5.125353960908902,1.168827077853554,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
399,366018,366019,366023,2025-10-14 13:48:00+00:00,2025-10-14 13:49:00+00:00,2025-10-14 13:53:00+00:00,short,24495.75,24496.5,24496.25,24521.25,24471.25,24446.25,24421.25,24396.25,74.0,70-79,-33.36060606060606,25.0,True,False,False,False,True,stop,24521.25,24521.5,-25.25,0.0,-25.25,-1.01,35.75,50.75,1.43,2.03,5,4.0,1,2025-10-14,1.75,4.323793250747544,3.2024048096192383,partial_bearish,0.9187083856906738,1.7433634447753517,bearish,bearish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
405,372958,372959,372964,2025-10-21 14:28:00+00:00,2025-10-21 14:29:00+00:00,2025-10-21 14:34:00+00:00,short,25208.75,25208.75,25208.5,25233.5,25183.5,25158.5,25133.5,25108.5,70.8,70-79,-58.8,25.0,False,False,False,False,True,stop,25233.5,25233.75,-25.25,0.0,-25.25,-1.01,5.5,25.5,0.22,1.02,6,5.0,0,2025-10-21,2.99290780141844,1.002733734281028,1.8351719662556785,partial_bearish,1.892078865444483,2.419692692002446,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
406,374336,374337,374352,2025-10-22 14:26:00+00:00,2025-10-22 14:27:00+00:00,2025-10-22 14:42:00+00:00,short,25177.0,25177.25,25177.0,25202.0,25152.0,25127.0,25102.0,25077.0,70.0,70-79,-44.0,25.0,True,True,True,True,False,tp4,25077.0,25077.25,99.75,0.0,99.75,3.99,100.0,3.5,4.0,0.14,16,15.0,4,2025-10-22,2.4858536585365854,1.6531365313653137,1.2541133455210238,strong_bearish,1.5501965160852056,1.6840263135700428,bearish,bearish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,83.33333333333334,1.6840263135700428,25191.0,2025-10-22 14:26:00+00:00,0.0,False,False,15.5,False,2025
418,388087,388088,388101,2025-11-05 14:37:00+00:00,2025-11-05 14:38:00+00:00,2025-11-05 14:51:00+00:00,long,25533.0,25532.75,25533.0,25508.0,25558.0,25583.0,25608.0,25633.0,72.06492515678167,70-79,38.06492515678167,25.0,True,True,True,True,False,tp4,25633.0,25632.75,99.75,0.0,99.75,3.99,104.0,24.25,4.16,0.97,14,13.0,4,2025-11-05,0.2028985507246376,2.653896961690885,0.6192842942345924,partial_bearish,2.362211120588116,1.3311564459770815,bullish,bullish,False,True,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
432,394996,394997,395011,2025-11-12 14:46:00+00:00,2025-11-12 14:47:00+00:00,2025-11-12 15:01:00+00:00,short,25596.5,25596.75,25596.5,25621.5,25571.5,25546.5,25521.5,25496.5,70.0,70-79,-36.0,25.0,True,False,False,False,True,stop,25621.5,25621.75,-25.25,0.0,-25.25,-1.01,35.0,37.5,1.4,1.5,15,14.0,1,2025-11-12,2.609992542878449,6.36161776367962,3.886309805779252,strong_bearish,2.0512492402188167,2.094517896662393,neutral,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
435,396411,396412,396427,2025-11-13 15:21:00+00:00,2025-11-13 15:22:00+00:00,2025-11-13 15:37:00+00:00,short,25413.25,25413.25,25413.0,25438.0,25388.0,25363.0,25338.0,25313.0,71.69549549549549,70-79,-67.69549549549549,25.0,True,True,True,True,False,tp4,25313.0,25313.25,99.75,0.0,99.75,3.99,120.0,10.5,4.8,0.42,16,15.0,4,2025-11-13,2.4954954954954958,1.2398239823982398,0.4191616766467066,partial_bearish,1.151810603714128,1.7064873654492672,bearish,bearish,False,True,True,True,continuation,True,True,True,body_close,1m,moderate,64.12912912912913,1.7064873654492672,25414.25,2025-11-13 15:21:00+00:00,0.0,False,False,9.25,False,2025
446,400535,400536,400536,2025-11-18 15:05:00+00:00,2025-11-18 15:06:00+00:00,2025-11-18 15:06:00+00:00,short,24473.5,24473.0,24472.75,24497.75,24447.75,24422.75,24397.75,24372.75,70.0,70-79,-49.44186046511628,25.0,False,False,False,False,True,stop,24497.75,24498.0,-25.25,0.0,-25.25,-1.01,1.75,48.75,0.07,1.95,1,0.0,0,2025-11-18,1.607558139534884,4.284372554135143,2.538760576263435,strong_bearish,1.2093972289740058,1.935561541587034,bearish,bearish,False,False,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
447,400537,400538,400538,2025-11-18 15:07:00+00:00,2025-11-18 15:08:00+00:00,2025-11-18 15:08:00+00:00,short,24530.75,24530.75,24530.5,24555.5,24505.5,24480.5,24455.5,24430.5,74.0,70-79,-45.80126984126984,25.0,False,False,False,False,True,stop,24555.5,24555.75,-25.25,0.0,-25.25,-1.01,4.25,31.25,0.17,1.25,1,0.0,0,2025-11-18,1.5365079365079366,4.284372554135143,2.538760576263435,partial_bearish,1.1646418892026609,2.361871817046219,bearish,bearish,False,False,True,False,continuation,True,False,False,,,,,,,,,False,False,,False,2025
453,401926,401927,401928,2025-11-19 15:16:00+00:00,2025-11-19 15:17:00+00:00,2025-11-19 15:18:00+00:00,long,24978.0,24977.75,24978.0,24953.0,25003.0,25028.0,25053.0,25078.0,71.84448925715385,70-79,63.84448925715385,25.0,False,False,False,False,True,stop,24953.0,24952.75,-25.25,0.0,-25.25,-1.01,10.0,31.25,0.4,1.25,2,1.0,0,2025-11-19,1.5135135135135136,3.1327720207253886,4.408070474566638,strong_bullish,1.077870655521337,1.4295091532346291,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
459,407415,407416,407422,2025-11-25 14:45:00+00:00,2025-11-25 14:46:00+00:00,2025-11-25 14:52:00+00:00,short,24688.5,24688.25,24688.0,24713.0,24663.0,24638.0,24613.0,24588.0,71.98440677966101,70-79,-49.984406779661015,25.0,True,True,True,False,True,stop,24713.0,24713.25,-25.25,0.0,-25.25,-1.01,86.0,41.5,3.44,1.66,7,6.0,3,2025-11-25,3.377401129943503,3.645760160561967,3.8338741077222585,strong_bearish,2.162812605290481,1.9543322252943551,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
470,422868,422869,422876,2025-12-11 14:48:00+00:00,2025-12-11 14:49:00+00:00,2025-12-11 14:56:00+00:00,short,25511.75,25511.25,25511.0,25536.0,25486.0,25461.0,25436.0,25411.0,73.52177027497912,70-79,-51.52177027497912,25.0,True,True,True,True,False,tp4,25411.0,25411.25,99.75,0.0,99.75,3.99,104.5,2.5,4.18,0.1,8,7.0,4,2025-12-11,2.264218009478673,2.598453301606187,2.5535055350553506,strong_bearish,1.0043476136974256,1.1474735072310085,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
471,422877,422878,422883,2025-12-11 14:57:00+00:00,2025-12-11 14:58:00+00:00,2025-12-11 15:03:00+00:00,short,25417.75,25419.0,25418.75,25443.75,25393.75,25368.75,25343.75,25318.75,70.0,70-79,-37.15741775294848,25.0,True,False,False,False,True,stop,25443.75,25444.0,-25.25,0.0,-25.25,-1.01,28.5,35.5,1.14,1.42,6,5.0,1,2025-12-11,1.5729360645561763,5.278276481149013,2.5535055350553506,strong_bearish,0.9119226133642212,1.595814615974581,bearish,bearish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
475,425640,425641,425645,2025-12-15 15:00:00+00:00,2025-12-15 15:01:00+00:00,2025-12-15 15:05:00+00:00,short,25206.25,25205.5,25205.25,25230.25,25180.25,25155.25,25130.25,25105.25,76.32759292784935,70-79,-48.32759292784935,25.0,True,False,False,False,True,stop,25230.25,25230.5,-25.25,0.0,-25.25,-1.01,39.25,27.5,1.57,1.1,5,4.0,1,2025-12-15,1.4795986622073578,2.4501669051025274,3.969924812030075,strong_bearish,1.879198273873336,0.8191901564672128,bearish,bearish,False,False,True,False,continuation,True,True,True,body_close,1m,weak,52.7299410654113,0.8191901564672128,25213.75,2025-12-15 15:00:00+00:00,0.0,False,False,32.25,True,2025
478,429750,429751,429753,2025-12-18 14:30:00+00:00,2025-12-18 14:31:00+00:00,2025-12-18 14:33:00+00:00,long,25306.5,25307.25,25307.5,25282.5,25332.5,25357.5,25382.5,25407.5,80.19802649091727,80-89,66.19802649091727,25.0,False,False,False,False,True,stop,25282.5,25282.25,-25.25,0.0,-25.25,-1.01,22.0,34.5,0.88,1.38,3,2.0,0,2025-12-18,2.410126582278481,1.149078726968174,4.534090909090909,strong_bullish,9.357937136365202,1.247533113646586,bullish,bullish,False,True,True,False,continuation,True,True,True,displacement,1m,strong,84.98355409097724,1.247533113646586,25286.0,2025-12-18 14:30:00+00:00,0.0,False,False,30.0,True,2025
479,431131,431132,431144,2025-12-19 14:31:00+00:00,2025-12-19 14:32:00+00:00,2025-12-19 14:44:00+00:00,long,25422.5,25423.0,25423.25,25398.25,25448.25,25473.25,25498.25,25523.25,81.41162379538528,80-89,45.41162379538528,25.0,True,True,True,True,False,tp4,25523.25,25523.0,99.75,0.0,99.75,3.99,125.5,13.75,5.02,0.55,13,12.0,4,2025-12-19,3.638279192273924,1.601236476043277,1.4461387112641415,strong_bullish,3.935646158683576,1.2645297442316,bullish,bullish,False,True,True,False,continuation,True,True,True,,,,,,,,,False,False,,False,2025
