section,value,trades,win_rate,expectancy_points,expectancy_r,profit_factor,net_points,tp1_hit_rate,tp2_hit_rate,tp3_hit_rate,tp4_hit_rate,stop_rate,average_mfe,median_mfe,average_mae,median_mae,average_score,median_score,average_hold_minutes
direction_short_alignment,aligned,558,0.25268817204301075,0.32437275985663083,0.012464210294775985,1.017551515151515,181.0,0.46774193548387094,0.3118279569892473,0.2114695340501792,0.15412186379928317,0.7311827956989247,39.02195340501792,21.375,26.851254480286737,27.5,75.39386627811076,73.59735612339898,16.35663082437276
direction_short_alignment,neutral/unknown,7,0.2857142857142857,10.571428571428571,0.4185272459499264,1.5896414342629481,74.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,42.92857142857143,16.5,22.5,26.0,72.92985599657587,72.21911627286076,15.428571428571429
direction_short_target_category,<missing>,7,0.2857142857142857,10.571428571428571,0.4185272459499264,1.5896414342629481,74.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,42.92857142857143,16.5,22.5,26.0,72.92985599657587,72.21911627286076,15.428571428571429
direction_short_target_category,asia_high_low,1,0.0,-25.25,-1.01,0.0,-25.25,0.0,0.0,0.0,0.0,1.0,18.75,18.75,28.25,28.25,77.81445927106154,77.81445927106154,6.0
direction_short_target_category,equal_highs_lows,73,0.3424657534246575,9.222602739726028,0.36782067247820677,1.5604578563995837,673.25,0.4794520547945205,0.3150684931506849,0.2602739726027397,0.2191780821917808,0.6438356164383562,41.3458904109589,21.0,23.70205479452055,26.0,76.01874758258084,74.0,18.78082191780822
direction_short_target_category,external_swings,243,0.2345679012345679,-1.118312757201646,-0.04284231791197777,0.9406691774466459,-271.75,0.4732510288065844,0.32510288065843623,0.20164609053497942,0.1440329218106996,0.7489711934156379,39.629629629629626,22.25,27.36522633744856,28.25,74.9616017861693,73.38158458244112,16.720164609053498
direction_short_target_category,loh_lol,2,0.5,37.25,1.4900000000000002,3.9504950495049505,74.5,1.0,0.5,0.5,0.5,0.5,74.125,74.125,26.125,26.125,74.12280539786386,74.12280539786386,8.0
direction_short_target_category,onh_onl,47,0.3191489361702128,5.914893617021277,0.23168013968828824,1.3605706874189365,278.0,0.5319148936170213,0.3191489361702128,0.2765957446808511,0.19148936170212766,0.6382978723404256,42.409574468085104,27.5,25.1968085106383,26.5,76.84726625458403,74.493487139417,16.76595744680851
direction_short_target_category,pdh_pdl,67,0.208955223880597,-6.115671641791045,-0.25095614998600063,0.6867354740061162,-409.75,0.34328358208955223,0.19402985074626866,0.14925373134328357,0.11940298507462686,0.7761194029850746,30.62313432835821,13.5,27.145522388059703,27.25,75.58005363977827,72.41854353759955,15.238805970149254
direction_short_target_category,pmh_pml,22,0.09090909090909091,-16.761363636363637,-0.6704545454545455,0.2698019801980198,-368.75,0.36363636363636365,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.9090909090909091,28.045454545454547,17.5,31.21590909090909,29.75,72.76495149781134,72.31438558118813,10.090909090909092
